Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/SON/Huawei/2G/Cluster/Cluster Sleeping Cells MonthlyBH,Chrome 128.0.0.0,,,2024-09-05 15:24:35,2024-09-05 15:24:35,0.307s,ERROR
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate Sleeping Cells MonthlyBH,Chrome 128.0.0.0,,,2024-09-05 15:24:35,2024-09-05 15:24:35,0.254s,ERROR
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN CO Sector,Chrome 128.0.0.0,,,2024-09-05 15:24:35,2024-09-05 15:24:35,0.259s,ERROR
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region 2G CO Sector,Chrome 128.0.0.0,,,2024-09-05 15:24:35,2024-09-05 15:24:36,0.240s,ERROR
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site 2G CO Sector,Chrome 128.0.0.0,,,2024-09-05 15:24:36,2024-09-05 15:24:36,0.233s,ERROR
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell 2G CO Sector,Chrome 128.0.0.0,,,2024-09-05 15:24:36,2024-09-05 15:24:36,0.280s,ERROR
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC 2G CO Sector,Chrome 128.0.0.0,,,2024-09-05 15:24:36,2024-09-05 15:24:36,0.266s,ERROR
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster 2G CO Sector,Chrome 128.0.0.0,,,2024-09-05 15:24:37,2024-09-05 15:24:37,0.250s,ERROR
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate 2G CO Sector,Chrome 128.0.0.0,,,2024-09-05 15:24:37,2024-09-05 15:24:37,0.239s,ERROR
