Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"SON.son(""huawei"", ""2G"", ""BSC"", ""2G Neighbors"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:51:44,2024-09-03 16:52:02,17.382s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster 2G Neighbors,Chrome 128.0.0.0,,,2024-09-03 16:52:02,2024-09-03 16:52:41,39.755s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:52:02,2024-09-03 16:52:26,23.884s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 16:52:26,2024-09-03 16:52:26,0.087s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""2G Neighbors"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:52:26,2024-09-03 16:52:41,15.495s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate 2G Neighbors,Chrome 128.0.0.0,,,2024-09-03 16:52:41,2024-09-03 16:53:33,51.220s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:52:42,2024-09-03 16:53:06,24.140s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 16:53:06,2024-09-03 16:53:06,0.070s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""2G Neighbors"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:53:06,2024-09-03 16:53:33,26.819s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN 2G CoBCCH,Chrome 128.0.0.0,,,2024-09-03 16:53:33,2024-09-03 16:54:14,41.748s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:53:33,2024-09-03 16:53:58,24.797s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 16:53:58,2024-09-03 16:53:58,0.071s,PASSED
"SON.son(""huawei"", ""2G"", ""PLMN"", ""2G CoBCCH"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:53:58,2024-09-03 16:54:14,16.689s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region 2G CoBCCH,Chrome 128.0.0.0,,,2024-09-03 16:54:14,2024-09-03 16:54:50,36.020s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:54:15,2024-09-03 16:54:39,24.672s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 16:54:39,2024-09-03 16:54:39,0.065s,PASSED
"SON.son(""huawei"", ""2G"", ""Region"", ""2G CoBCCH"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:54:39,2024-09-03 16:54:50,11.066s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site 2G CoBCCH,Chrome 128.0.0.0,,,2024-09-03 16:54:50,2024-09-03 16:57:21,2m - 30.335s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:54:51,2024-09-03 16:55:15,24.653s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 16:55:15,2024-09-03 16:55:15,0.060s,PASSED
"SON.son(""huawei"", ""2G"", ""Site"", ""2G CoBCCH"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:55:15,2024-09-03 16:57:21,2m - 5.407s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell 2G CoBCCH,Chrome 128.0.0.0,,,2024-09-03 16:57:21,2024-09-03 16:58:06,45.028s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:57:21,2024-09-03 16:57:46,24.631s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 16:57:46,2024-09-03 16:57:46,0.058s,PASSED
"SON.son(""huawei"", ""2G"", ""Cell"", ""2G CoBCCH"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:57:46,2024-09-03 16:58:06,20.054s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC 2G CoBCCH,Chrome 128.0.0.0,,,2024-09-03 16:58:06,2024-09-03 16:58:41,34.842s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:58:06,2024-09-03 16:58:31,24.521s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 16:58:31,2024-09-03 16:58:31,0.072s,PASSED
"SON.son(""huawei"", ""2G"", ""BSC"", ""2G CoBCCH"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:58:31,2024-09-03 16:58:41,9.962s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster 2G CoBCCH,Chrome 128.0.0.0,,,2024-09-03 16:58:41,2024-09-03 16:59:21,39.885s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:58:41,2024-09-03 16:59:03,22.096s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 16:59:03,2024-09-03 16:59:03,0.072s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""2G CoBCCH"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:59:03,2024-09-03 16:59:21,17.456s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate 2G CoBCCH,Chrome 128.0.0.0,,,2024-09-03 16:59:21,2024-09-03 16:59:58,37.035s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:59:21,2024-09-03 16:59:45,23.733s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 16:59:45,2024-09-03 16:59:45,0.056s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""2G CoBCCH"", """", """")",Chrome 128.0.0.0,,,2024-09-03 16:59:45,2024-09-03 16:59:58,12.633s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN Sleeping Cells Hourly,Chrome 128.0.0.0,,,2024-09-03 16:59:58,2024-09-03 17:04:03,4m - 5.065s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 16:59:58,2024-09-03 17:00:20,22.441s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:00:20,2024-09-03 17:00:20,0.031s,PASSED
"SON.son(""huawei"", ""2G"", ""PLMN"", ""Sleeping Cells"", ""Hourly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:00:20,2024-09-03 17:04:03,3m - 42.213s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region Sleeping Cells Hourly,Chrome 128.0.0.0,,,2024-09-03 17:04:03,2024-09-03 17:07:58,3m - 55.055s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:04:03,2024-09-03 17:04:27,23.494s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:04:27,2024-09-03 17:04:27,0.056s,PASSED
"SON.son(""huawei"", ""2G"", ""Region"", ""Sleeping Cells"", ""Hourly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:04:27,2024-09-03 17:07:58,3m - 31.065s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site Sleeping Cells Hourly,Chrome 128.0.0.0,,,2024-09-03 17:07:58,2024-09-03 17:10:33,2m - 34.883s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:07:58,2024-09-03 17:08:24,25.918s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:08:24,2024-09-03 17:08:24,0.045s,PASSED
"SON.son(""huawei"", ""2G"", ""Site"", ""Sleeping Cells"", ""Hourly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:08:24,2024-09-03 17:10:33,2m - 8.272s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell Sleeping Cells Hourly,Chrome 128.0.0.0,,,2024-09-03 17:10:33,2024-09-03 17:11:22,49.837s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:10:33,2024-09-03 17:10:56,23.057s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:10:56,2024-09-03 17:10:56,0.073s,PASSED
"SON.son(""huawei"", ""2G"", ""Cell"", ""Sleeping Cells"", ""Hourly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:10:56,2024-09-03 17:11:22,26.369s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC Sleeping Cells Hourly,Chrome 128.0.0.0,,,2024-09-03 17:11:22,2024-09-03 17:15:16,3m - 53.786s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:11:23,2024-09-03 17:11:46,23.227s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:11:46,2024-09-03 17:11:46,0.040s,PASSED
"SON.son(""huawei"", ""2G"", ""BSC"", ""Sleeping Cells"", ""Hourly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:11:46,2024-09-03 17:15:16,3m - 30.340s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster Sleeping Cells Hourly,Chrome 128.0.0.0,,,2024-09-03 17:15:16,2024-09-03 17:19:12,3m - 55.343s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:15:16,2024-09-03 17:15:42,25.187s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:15:42,2024-09-03 17:15:42,0.074s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""Sleeping Cells"", ""Hourly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:15:42,2024-09-03 17:19:12,3m - 29.879s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate Sleeping Cells Hourly,Chrome 128.0.0.0,,,2024-09-03 17:19:12,2024-09-03 17:23:10,3m - 58.545s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:19:12,2024-09-03 17:19:38,25.693s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:19:38,2024-09-03 17:19:38,0.029s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""Sleeping Cells"", ""Hourly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:19:38,2024-09-03 17:23:10,3m - 32.602s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN Sleeping Cells Daily,Chrome 128.0.0.0,,,2024-09-03 17:23:10,2024-09-03 17:25:12,2m - 1.711s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:23:10,2024-09-03 17:23:33,22.715s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:23:33,2024-09-03 17:23:33,0.073s,PASSED
"SON.son(""huawei"", ""2G"", ""PLMN"", ""Sleeping Cells"", ""Daily"", """")",Chrome 128.0.0.0,,,2024-09-03 17:23:33,2024-09-03 17:25:12,1m - 38.623s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region Sleeping Cells Daily,Chrome 128.0.0.0,,,2024-09-03 17:25:12,2024-09-03 17:26:06,54.380s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:25:12,2024-09-03 17:25:37,24.486s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:25:37,2024-09-03 17:25:37,0.070s,PASSED
"SON.son(""huawei"", ""2G"", ""Region"", ""Sleeping Cells"", ""Daily"", """")",Chrome 128.0.0.0,,,2024-09-03 17:25:37,2024-09-03 17:26:06,29.460s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site Sleeping Cells Daily,Chrome 128.0.0.0,,,2024-09-03 17:26:06,2024-09-03 17:28:49,2m - 42.876s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:26:07,2024-09-03 17:26:30,22.823s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:26:30,2024-09-03 17:26:30,0.066s,PASSED
"SON.son(""huawei"", ""2G"", ""Site"", ""Sleeping Cells"", ""Daily"", """")",Chrome 128.0.0.0,,,2024-09-03 17:26:30,2024-09-03 17:28:49,2m - 19.552s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell Sleeping Cells Daily,Chrome 128.0.0.0,,,2024-09-03 17:28:49,2024-09-03 17:29:44,55.272s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:28:49,2024-09-03 17:29:12,22.227s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:29:12,2024-09-03 17:29:12,0.065s,PASSED
"SON.son(""huawei"", ""2G"", ""Cell"", ""Sleeping Cells"", ""Daily"", """")",Chrome 128.0.0.0,,,2024-09-03 17:29:12,2024-09-03 17:29:44,32.752s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC Sleeping Cells Daily,Chrome 128.0.0.0,,,2024-09-03 17:29:44,2024-09-03 17:30:22,37.687s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:29:45,2024-09-03 17:30:07,22.732s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:30:07,2024-09-03 17:30:07,0.054s,PASSED
"SON.son(""huawei"", ""2G"", ""BSC"", ""Sleeping Cells"", ""Daily"", """")",Chrome 128.0.0.0,,,2024-09-03 17:30:07,2024-09-03 17:30:22,14.632s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster Sleeping Cells Daily,Chrome 128.0.0.0,,,2024-09-03 17:30:22,2024-09-03 17:31:00,37.601s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:30:22,2024-09-03 17:30:44,21.422s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:30:44,2024-09-03 17:30:44,0.051s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""Sleeping Cells"", ""Daily"", """")",Chrome 128.0.0.0,,,2024-09-03 17:30:44,2024-09-03 17:31:00,15.936s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate Sleeping Cells Daily,Chrome 128.0.0.0,,,2024-09-03 17:31:00,2024-09-03 17:31:38,38.772s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:31:00,2024-09-03 17:31:22,22.047s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:31:22,2024-09-03 17:31:22,0.050s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""Sleeping Cells"", ""Daily"", """")",Chrome 128.0.0.0,,,2024-09-03 17:31:22,2024-09-03 17:31:38,16.255s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN Sleeping Cells Weekly,Chrome 128.0.0.0,,,2024-09-03 17:31:38,2024-09-03 17:32:16,37.844s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:31:39,2024-09-03 17:32:03,24.426s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:32:03,2024-09-03 17:32:03,0.127s,PASSED
"SON.son(""huawei"", ""2G"", ""PLMN"", ""Sleeping Cells"", ""Weekly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:32:03,2024-09-03 17:32:16,12.952s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region Sleeping Cells Weekly,Chrome 128.0.0.0,,,2024-09-03 17:32:16,2024-09-03 17:33:04,48.164s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:32:17,2024-09-03 17:32:39,22.301s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:32:39,2024-09-03 17:32:39,0.035s,PASSED
"SON.son(""huawei"", ""2G"", ""Region"", ""Sleeping Cells"", ""Weekly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:32:39,2024-09-03 17:33:04,25.519s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site Sleeping Cells Weekly,Chrome 128.0.0.0,,,2024-09-03 17:33:04,2024-09-03 17:35:42,2m - 37.874s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:33:05,2024-09-03 17:33:26,21.369s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:33:26,2024-09-03 17:33:26,0.066s,PASSED
"SON.son(""huawei"", ""2G"", ""Site"", ""Sleeping Cells"", ""Weekly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:33:26,2024-09-03 17:35:42,2m - 16.172s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell Sleeping Cells Weekly,Chrome 128.0.0.0,,,2024-09-03 17:35:42,2024-09-03 17:36:39,56.608s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:35:43,2024-09-03 17:36:05,22.589s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:36:05,2024-09-03 17:36:05,0.069s,PASSED
"SON.son(""huawei"", ""2G"", ""Cell"", ""Sleeping Cells"", ""Weekly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:36:05,2024-09-03 17:36:39,33.660s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC Sleeping Cells Weekly,Chrome 128.0.0.0,,,2024-09-03 17:36:39,2024-09-03 17:37:15,36.165s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:36:39,2024-09-03 17:37:01,22.160s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:37:01,2024-09-03 17:37:02,0.064s,PASSED
"SON.son(""huawei"", ""2G"", ""BSC"", ""Sleeping Cells"", ""Weekly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:37:02,2024-09-03 17:37:15,13.589s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster Sleeping Cells Weekly,Chrome 128.0.0.0,,,2024-09-03 17:37:15,2024-09-03 17:37:54,38.476s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:37:16,2024-09-03 17:37:38,22.035s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:37:38,2024-09-03 17:37:38,0.055s,PASSED
"SON.son(""huawei"", ""2G"", ""Cluster"", ""Sleeping Cells"", ""Weekly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:37:38,2024-09-03 17:37:54,16.033s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Governorate/Governorate Sleeping Cells Weekly,Chrome 128.0.0.0,,,2024-09-03 17:37:54,2024-09-03 17:38:31,36.984s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:37:54,2024-09-03 17:38:15,21.455s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:38:15,2024-09-03 17:38:15,0.041s,PASSED
"SON.son(""huawei"", ""2G"", ""Governorate"", ""Sleeping Cells"", ""Weekly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:38:15,2024-09-03 17:38:31,15.181s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/PLMN/PLMN Sleeping Cells Monthly,Chrome 128.0.0.0,,,2024-09-03 17:38:31,2024-09-03 17:39:09,38.005s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:38:31,2024-09-03 17:38:54,23.287s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:38:54,2024-09-03 17:38:54,0.091s,PASSED
"SON.son(""huawei"", ""2G"", ""PLMN"", ""Sleeping Cells"", ""Monthly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:38:54,2024-09-03 17:39:09,14.315s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Region/Region Sleeping Cells Monthly,Chrome 128.0.0.0,,,2024-09-03 17:39:09,2024-09-03 17:39:49,40.099s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:39:09,2024-09-03 17:39:32,22.638s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:39:32,2024-09-03 17:39:32,0.027s,PASSED
"SON.son(""huawei"", ""2G"", ""Region"", ""Sleeping Cells"", ""Monthly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:39:32,2024-09-03 17:39:49,17.073s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Site/Site Sleeping Cells Monthly,Chrome 128.0.0.0,,,2024-09-03 17:39:49,2024-09-03 17:42:19,2m - 30.014s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:39:49,2024-09-03 17:40:12,22.784s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:40:12,2024-09-03 17:40:12,0.077s,PASSED
"SON.son(""huawei"", ""2G"", ""Site"", ""Sleeping Cells"", ""Monthly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:40:12,2024-09-03 17:42:19,2m - 6.869s,FAILED
,,,,,,,
Test Cases/SON/Huawei/2G/Cell/Cell Sleeping Cells Monthly,Chrome 128.0.0.0,,,2024-09-03 17:42:19,2024-09-03 17:43:03,44.377s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:42:19,2024-09-03 17:42:41,21.781s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:42:41,2024-09-03 17:42:41,0.072s,PASSED
"SON.son(""huawei"", ""2G"", ""Cell"", ""Sleeping Cells"", ""Monthly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:42:41,2024-09-03 17:43:03,22.333s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/BSC/BSC Sleeping Cells Monthly,Chrome 128.0.0.0,,,2024-09-03 17:43:03,2024-09-03 17:43:37,34.042s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-03 17:43:03,2024-09-03 17:43:24,21.098s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-03 17:43:24,2024-09-03 17:43:25,0.079s,PASSED
"SON.son(""huawei"", ""2G"", ""BSC"", ""Sleeping Cells"", ""Monthly"", """")",Chrome 128.0.0.0,,,2024-09-03 17:43:25,2024-09-03 17:43:37,12.666s,PASSED
,,,,,,,
Test Cases/SON/Huawei/2G/Cluster/Cluster Sleeping Cells Monthly,Chrome 128.0.0.0,,,2024-09-03 17:43:37,2024-09-03 17:44:19,42.045s,PASSED
