Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 14:56:41,2024-09-26 14:56:58,17.744s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 14:56:58,2024-09-26 14:56:58,0.023s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""BSC"", false, ""Daily"", false, null)",Chrome 128.0.0.0,,,2024-09-26 14:56:58,2024-09-26 14:57:07,8.477s,FAILED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 14:57:07,2024-09-26 14:57:08,0.683s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XBSC/TopX 2G BSC DailyBH,Chrome 128.0.0.0,,,2024-09-26 14:57:08,2024-09-26 14:59:18,2m - 10.158s,FAILED
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 14:57:08,2024-09-26 14:57:26,17.769s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 14:57:26,2024-09-26 14:57:26,0.023s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""BSC"", false, ""DailyBH"", false, null)",Chrome 128.0.0.0,,,2024-09-26 14:57:26,2024-09-26 14:59:17,1m - 51.448s,FAILED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 14:59:17,2024-09-26 14:59:18,0.706s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCluster/TopX 2G Cluster default,Chrome 128.0.0.0,,,2024-09-26 14:59:18,2024-09-26 15:00:10,51.852s,FAILED
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 14:59:18,2024-09-26 14:59:37,18.758s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 14:59:37,2024-09-26 14:59:37,0.026s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cluster"", false, ""Hourly"", false, null)",Chrome 128.0.0.0,,,2024-09-26 14:59:37,2024-09-26 15:00:09,32.178s,FAILED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 15:00:09,2024-09-26 15:00:10,0.701s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCluster/TopX 2G Cluster with LowX,Chrome 128.0.0.0,,,2024-09-26 15:00:10,2024-09-26 15:01:30,1m - 20.645s,FAILED
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 15:00:10,2024-09-26 15:00:28,17.833s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 15:00:28,2024-09-26 15:00:28,0.028s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cluster"", true, ""Hourly"", true, null)",Chrome 128.0.0.0,,,2024-09-26 15:00:28,2024-09-26 15:01:29,1m - 1.870s,FAILED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 15:01:29,2024-09-26 15:01:30,0.716s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCluster/TopX 2G Cluster Daily,Chrome 128.0.0.0,,,2024-09-26 15:01:30,2024-09-26 15:02:54,1m - 24.158s,FAILED
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 15:01:30,2024-09-26 15:01:48,17.539s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 15:01:48,2024-09-26 15:01:48,0.021s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cluster"", false, ""Daily"", false, null)",Chrome 128.0.0.0,,,2024-09-26 15:01:48,2024-09-26 15:02:54,1m - 5.663s,FAILED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 15:02:54,2024-09-26 15:02:54,0.715s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCluster/TopX 2G Cluster DailyBH,Chrome 128.0.0.0,,,2024-09-26 15:02:54,2024-09-26 15:04:04,1m - 9.956s,FAILED
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 15:02:55,2024-09-26 15:03:12,17.816s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 15:03:12,2024-09-26 15:03:12,0.025s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cluster"", false, ""DailyBH"", false, null)",Chrome 128.0.0.0,,,2024-09-26 15:03:12,2024-09-26 15:04:04,51.199s,FAILED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 15:04:04,2024-09-26 15:04:04,0.694s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XGovernorate/TopX 2G Governorate default,Chrome 128.0.0.0,,,2024-09-26 15:04:04,2024-09-26 15:05:05,1m - 0.168s,PASSED
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 15:04:05,2024-09-26 15:04:22,17.138s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 15:04:22,2024-09-26 15:04:22,0.034s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Governorate"", false, ""Hourly"", false, null)",Chrome 128.0.0.0,,,2024-09-26 15:04:22,2024-09-26 15:05:05,42.780s,PASSED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 15:05:05,2024-09-26 15:05:05,0.002s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XGovernorate/TopX 2G Governorate with LowX,Chrome 128.0.0.0,,,2024-09-26 15:05:05,2024-09-26 15:06:06,1m - 1.099s,PASSED
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 15:05:05,2024-09-26 15:05:22,17.724s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 15:05:22,2024-09-26 15:05:22,0.022s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Governorate"", true, ""Hourly"", true, null)",Chrome 128.0.0.0,,,2024-09-26 15:05:22,2024-09-26 15:06:06,43.135s,PASSED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 15:06:06,2024-09-26 15:06:06,0.001s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XGovernorate/TopX 2G Governorate Daily,Chrome 128.0.0.0,,,2024-09-26 15:06:06,2024-09-26 15:06:54,48.746s,PASSED
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 15:06:06,2024-09-26 15:06:24,18.458s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 15:06:24,2024-09-26 15:06:24,0.015s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Governorate"", false, ""Daily"", false, null)",Chrome 128.0.0.0,,,2024-09-26 15:06:24,2024-09-26 15:06:54,30.045s,PASSED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 15:06:54,2024-09-26 15:06:54,0.010s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XGovernorate/TopX 2G Governorate DailyBH,Chrome 128.0.0.0,,,2024-09-26 15:06:54,2024-09-26 15:07:52,57.881s,PASSED
"callTestCase(findTestCase(""LoginNew""), [:], STOP_ON_FAILURE)",Chrome 128.0.0.0,,,2024-09-26 15:06:55,2024-09-26 15:07:12,17.299s,PASSED
switchToWindowIndex(1),Chrome 128.0.0.0,,,2024-09-26 15:07:12,2024-09-26 15:07:12,0.017s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Governorate"", false, ""DailyBH"", false, null)",Chrome 128.0.0.0,,,2024-09-26 15:07:12,2024-09-26 15:07:52,40.333s,PASSED
Start tear down : tearDownTestCase,Chrome 128.0.0.0,,,2024-09-26 15:07:52,2024-09-26 15:07:52,0.001s,PASSED
