Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 126.0.0.0,,,2024-07-23 12:39:08,2024-07-23 12:39:37,29.044s,PASSED
switchToWindowIndex(1),Chrome 126.0.0.0,,,2024-07-23 12:39:37,2024-07-23 12:39:37,0.033s,PASSED
"PMHwaueiTopX.TopX(""4G"", ""Region"", false, ""Hourly"", false, null)",Chrome 126.0.0.0,,,2024-07-23 12:39:37,2024-07-23 12:39:53,16.711s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/4G TopX/XReagion/TopX 4G Region with LowX,Chrome 126.0.0.0,,,2024-07-23 12:39:53,2024-07-23 12:40:39,46.098s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 126.0.0.0,,,2024-07-23 12:39:53,2024-07-23 12:40:21,27.606s,PASSED
switchToWindowIndex(1),Chrome 126.0.0.0,,,2024-07-23 12:40:21,2024-07-23 12:40:21,0.040s,PASSED
"PMHwaueiTopX.TopX(""4G"", ""Region"", true, ""Hourly"", true, null)",Chrome 126.0.0.0,,,2024-07-23 12:40:21,2024-07-23 12:40:39,18.289s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/4G TopX/XRegion Band/TopX 4G Region Band default,Chrome 126.0.0.0,,,2024-07-23 12:40:39,2024-07-23 12:41:37,57.818s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 126.0.0.0,,,2024-07-23 12:40:40,2024-07-23 12:41:07,27.015s,PASSED
switchToWindowIndex(1),Chrome 126.0.0.0,,,2024-07-23 12:41:07,2024-07-23 12:41:07,0.029s,PASSED
"PMHwaueiTopX.TopX(""4G"", ""Region Band"", false, ""Hourly"", false, null)",Chrome 126.0.0.0,,,2024-07-23 12:41:07,2024-07-23 12:41:37,30.544s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/4G TopX/XRegion Band/TopX 4G Region Band with LowX,Chrome 126.0.0.0,,,2024-07-23 12:41:37,2024-07-23 12:42:30,53.218s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 126.0.0.0,,,2024-07-23 12:41:37,2024-07-23 12:42:05,27.316s,PASSED
switchToWindowIndex(1),Chrome 126.0.0.0,,,2024-07-23 12:42:05,2024-07-23 12:42:05,0.067s,PASSED
"PMHwaueiTopX.TopX(""4G"", ""Region Band"", false, ""Hourly"", true, null)",Chrome 126.0.0.0,,,2024-07-23 12:42:05,2024-07-23 12:42:30,25.598s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/4G TopX/XSite/TopX 4G Site default,Chrome 126.0.0.0,,,2024-07-23 12:42:30,2024-07-23 12:43:22,51.681s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 126.0.0.0,,,2024-07-23 12:42:31,2024-07-23 12:42:55,24.577s,PASSED
switchToWindowIndex(1),Chrome 126.0.0.0,,,2024-07-23 12:42:55,2024-07-23 12:42:55,0.029s,PASSED
"PMHwaueiTopX.TopX(""4G"", ""Site"", false, ""Hourly"", false, null)",Chrome 126.0.0.0,,,2024-07-23 12:42:55,2024-07-23 12:43:22,26.900s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/4G TopX/XSite/TopX 4G Site with LowX,Chrome 126.0.0.0,,,2024-07-23 12:43:22,2024-07-23 12:44:06,44.109s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 126.0.0.0,,,2024-07-23 12:43:22,2024-07-23 12:43:50,27.552s,PASSED
switchToWindowIndex(1),Chrome 126.0.0.0,,,2024-07-23 12:43:50,2024-07-23 12:43:50,0.027s,PASSED
"PMHwaueiTopX.TopX(""4G"", ""Site"", false, ""Hourly"", true, null)",Chrome 126.0.0.0,,,2024-07-23 12:43:50,2024-07-23 12:44:06,16.356s,PASSED
