Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"PMHwaueiTopX.TopX(""2G"", ""Region"", false, ""DailyBH"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:16:08,2024-08-04 13:18:23,2m - 14.567s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XSite/TopX 2G Site default,Chrome 127.0.0.0,,,2024-08-04 13:18:23,2024-08-04 13:19:19,55.683s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:18:23,2024-08-04 13:18:46,22.379s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:18:46,2024-08-04 13:18:46,0.081s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Site"", false, ""Hourly"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:18:46,2024-08-04 13:19:19,33.004s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XSite/TopX 2G Site with LowX,Chrome 127.0.0.0,,,2024-08-04 13:19:19,2024-08-04 13:19:54,34.812s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:19:19,2024-08-04 13:19:33,14.256s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:19:33,2024-08-04 13:19:34,0.051s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Site"", false, ""Hourly"", true, null)",Chrome 127.0.0.0,,,2024-08-04 13:19:34,2024-08-04 13:19:54,20.016s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XSite/TopX 2G Site Daily,Chrome 127.0.0.0,,,2024-08-04 13:19:54,2024-08-04 13:20:29,35.836s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:19:54,2024-08-04 13:20:05,11.476s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:20:05,2024-08-04 13:20:05,0.085s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Site"", false, ""Daily"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:20:05,2024-08-04 13:20:29,24.071s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XSite/TopX 2G Site DailyBH,Chrome 127.0.0.0,,,2024-08-04 13:20:29,2024-08-04 13:23:02,2m - 32.393s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:20:30,2024-08-04 13:20:42,12.094s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:20:42,2024-08-04 13:20:42,0.070s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Site"", false, ""DailyBH"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:20:42,2024-08-04 13:23:02,2m - 19.934s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCells/TopX 2G Cell default,Chrome 127.0.0.0,,,2024-08-04 13:23:02,2024-08-04 13:25:51,2m - 49.057s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:23:02,2024-08-04 13:23:26,23.909s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:23:26,2024-08-04 13:23:26,0.032s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cell"", false, ""Hourly"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:23:26,2024-08-04 13:25:51,2m - 24.787s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCells/TopX 2G Cell with LowX,Chrome 127.0.0.0,,,2024-08-04 13:25:51,2024-08-04 13:28:45,2m - 54.181s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:25:51,2024-08-04 13:26:15,23.774s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:26:15,2024-08-04 13:26:15,0.040s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cell"", true, ""Hourly"", true, null)",Chrome 127.0.0.0,,,2024-08-04 13:26:15,2024-08-04 13:28:45,2m - 30.045s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCells/TopX 2G Cell Daily,Chrome 127.0.0.0,,,2024-08-04 13:28:45,2024-08-04 13:31:32,2m - 46.629s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:28:45,2024-08-04 13:29:08,23.065s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:29:08,2024-08-04 13:29:08,0.060s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cell"", false, ""Daily"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:29:08,2024-08-04 13:31:32,2m - 23.256s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCells/TopX 2G Cell DailyBH,Chrome 127.0.0.0,,,2024-08-04 13:31:32,2024-08-04 13:34:19,2m - 47.668s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:31:32,2024-08-04 13:31:56,23.554s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:31:56,2024-08-04 13:31:56,0.060s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cell"", false, ""DailyBH"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:31:56,2024-08-04 13:34:19,2m - 23.791s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XBSC/TopX 2G BSC default,Chrome 127.0.0.0,,,2024-08-04 13:34:19,2024-08-04 13:37:02,2m - 43.113s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:34:20,2024-08-04 13:34:42,22.368s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:34:42,2024-08-04 13:34:42,0.026s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""BSC"", false, ""Hourly"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:34:42,2024-08-04 13:37:02,2m - 20.452s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XBSC/TopX 2G BSC with LowX,Chrome 127.0.0.0,,,2024-08-04 13:37:02,2024-08-04 13:39:34,2m - 31.644s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:37:03,2024-08-04 13:37:28,25.352s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:37:28,2024-08-04 13:37:28,0.033s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""BSC"", true, ""Hourly"", true, null)",Chrome 127.0.0.0,,,2024-08-04 13:37:28,2024-08-04 13:39:34,2m - 5.972s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XBSC/TopX 2G BSC Daily,Chrome 127.0.0.0,,,2024-08-04 13:39:34,2024-08-04 13:42:04,2m - 29.764s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:39:34,2024-08-04 13:39:58,23.779s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:39:58,2024-08-04 13:39:58,0.023s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""BSC"", false, ""Daily"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:39:58,2024-08-04 13:42:04,2m - 5.680s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XBSC/TopX 2G BSC DailyBH,Chrome 127.0.0.0,,,2024-08-04 13:42:04,2024-08-04 13:44:31,2m - 27.541s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:42:04,2024-08-04 13:42:27,22.652s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:42:27,2024-08-04 13:42:27,0.079s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""BSC"", false, ""DailyBH"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:42:27,2024-08-04 13:44:31,2m - 4.491s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCluster/TopX 2G Cluster default,Chrome 127.0.0.0,,,2024-08-04 13:44:31,2024-08-04 13:47:15,2m - 43.203s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:44:32,2024-08-04 13:44:55,22.953s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:44:55,2024-08-04 13:44:55,0.105s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cluster"", false, ""Hourly"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:44:55,2024-08-04 13:47:15,2m - 19.840s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCluster/TopX 2G Cluster with LowX,Chrome 127.0.0.0,,,2024-08-04 13:47:15,2024-08-04 13:47:56,41.657s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:47:15,2024-08-04 13:47:38,23.435s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:47:38,2024-08-04 13:47:38,0.038s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cluster"", true, ""Hourly"", true, null)",Chrome 127.0.0.0,,,2024-08-04 13:47:38,2024-08-04 13:47:56,17.889s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCluster/TopX 2G Cluster Daily,Chrome 127.0.0.0,,,2024-08-04 13:47:56,2024-08-04 13:50:38,2m - 42.037s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:47:57,2024-08-04 13:48:20,23.099s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:48:20,2024-08-04 13:48:20,0.087s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cluster"", false, ""Daily"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:48:20,2024-08-04 13:50:38,2m - 18.531s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XCluster/TopX 2G Cluster DailyBH,Chrome 127.0.0.0,,,2024-08-04 13:50:38,2024-08-04 13:53:20,2m - 41.987s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:50:39,2024-08-04 13:51:02,23.010s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:51:02,2024-08-04 13:51:02,0.039s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Cluster"", false, ""DailyBH"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:51:02,2024-08-04 13:53:20,2m - 18.633s,FAILED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XGovernorate/TopX 2G Governorate default,Chrome 127.0.0.0,,,2024-08-04 13:53:20,2024-08-04 13:54:02,41.453s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:53:21,2024-08-04 13:53:44,23.665s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:53:44,2024-08-04 13:53:44,0.039s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Governorate"", false, ""Hourly"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:53:44,2024-08-04 13:54:02,17.465s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XGovernorate/TopX 2G Governorate with LowX,Chrome 127.0.0.0,,,2024-08-04 13:54:02,2024-08-04 13:54:42,40.046s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:54:02,2024-08-04 13:54:25,23.013s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:54:25,2024-08-04 13:54:25,0.092s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Governorate"", true, ""Hourly"", true, null)",Chrome 127.0.0.0,,,2024-08-04 13:54:25,2024-08-04 13:54:42,16.620s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XGovernorate/TopX 2G Governorate Daily,Chrome 127.0.0.0,,,2024-08-04 13:54:42,2024-08-04 13:55:33,51.235s,PASSED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:54:42,2024-08-04 13:55:05,23.283s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:55:05,2024-08-04 13:55:06,0.046s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Governorate"", false, ""Daily"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:55:06,2024-08-04 13:55:33,27.573s,PASSED
,,,,,,,
Test Cases/PM/Hwauei/TopX/2G TopX/XGovernorate/TopX 2G Governorate DailyBH,Chrome 127.0.0.0,,,2024-08-04 13:55:33,2024-08-04 13:56:44,1m - 10.727s,FAILED
"callTestCase(findTestCase(""Login""), [:], STOP_ON_FAILURE)",Chrome 127.0.0.0,,,2024-08-04 13:55:33,2024-08-04 13:55:56,22.927s,PASSED
switchToWindowIndex(1),Chrome 127.0.0.0,,,2024-08-04 13:55:56,2024-08-04 13:55:56,0.080s,PASSED
"PMHwaueiTopX.TopX(""2G"", ""Governorate"", false, ""DailyBH"", false, null)",Chrome 127.0.0.0,,,2024-08-04 13:55:56,2024-08-04 13:56:32,35.241s,FAILED
